ID	Labels
C123.19.1	(CAG,NGEN,NCOM)
C136.139.2	(CAG,NGEN,NCOM)
C138.52	(OAG,GEN,NCOM)
C131.249.3	(OAG,NGEN,NCOM)
C110.33	(CAG,NGEN,NCOM)
860381060399583232	(NAG,NGEN,NCOM)
C136.154.2	(NAG,NGEN,NCOM)
C136.165.1	(OAG,NGEN,NCOM)
C136.67	(CAG,NGEN,NCOM)
C136.42	(CAG,NGEN,NCOM)
C138.105.1	(OAG,GEN,NCOM)
C138.75	(NAG,NGEN,NCOM)
1387494266415374337	(NAG,NGEN,NCOM)
C110.34	(NAG,NGEN,NCOM)
C136.149.3	(CAG,NGEN,COM)
C136.47	(CAG,NGEN,NCOM)
C138.21	(CAG,NGEN,NCOM)
C138.109	(CAG,NGEN,NCOM)
C136.65	(NAG,NGEN,NCOM)
C136.135.5	(NAG,NGEN,NCOM)
C131.229.2	(OAG,GEN,NCOM)
C136.94	(NAG,NGEN,NCOM)
1083200719316873216	(OAG,NGEN,NCOM)
C136.64.3	(CAG,NGEN,NCOM)
C131.120	(CAG,GEN,NCOM)
C131.173	(CAG,GEN,NCOM)
C136.120.2	(NAG,NGEN,NCOM)
C131.68	(CAG,GEN,NCOM)
C136.76.4	(CAG,NGEN,NCOM)
C131.187	(CAG,GEN,NCOM)
C131.161	(OAG,GEN,NCOM)
C138.43	(CAG,GEN,NCOM)
C131.159	(OAG,GEN,NCOM)
C131.241.1	(OAG,GEN,COM)
C136.167	(CAG,NGEN,NCOM)
C136.90.2	(CAG,NGEN,NCOM)
C110.35	(CAG,NGEN,NCOM)
C131.148	(NAG,NGEN,NCOM)
C131.254	(CAG,NGEN,NCOM)
C123.4.1	(NAG,NGEN,NCOM)
794817177106939904	(CAG,NGEN,NCOM)
C131.262	(CAG,NGEN,NCOM)
C131.81	(OAG,NGEN,NCOM)
C136.156	(NAG,NGEN,NCOM)
C136.166.5	(CAG,NGEN,COM)
C136.165.3	(NAG,NGEN,NCOM)
C136.121.4	(CAG,NGEN,NCOM)
C131.184	(CAG,GEN,NCOM)
C131.154.1	(NAG,NGEN,NCOM)
624036714852384768	(NAG,NGEN,NCOM)
C138.80	(OAG,GEN,NCOM)
C131.48	(OAG,GEN,NCOM)
C136.79.5	(CAG,NGEN,NCOM)
C136.114	(CAG,NGEN,NCOM)
C131.97	(OAG,GEN,NCOM)
C131.216.1	(CAG,GEN,NCOM)
C131.35	(OAG,GEN,NCOM)
C136.63.2	(NAG,NGEN,NCOM)
C131.72	(OAG,GEN,NCOM)
C123.25.2	(CAG,NGEN,NCOM)
C136.139	(CAG,NGEN,COM)
C138.54	(NAG,NGEN,NCOM)
C138.47.1	(NAG,NGEN,NCOM)
C131.223	(CAG,GEN,NCOM)
C136.103.1	(CAG,NGEN,NCOM)
C123.15	(CAG,GEN,NCOM)
1040534164263583744	(OAG,NGEN,COM)
C131.237	(NAG,NGEN,NCOM)
C123.29	(CAG,GEN,NCOM)
C131.82.1	(CAG,NGEN,NCOM)
C136.61.1	(OAG,NGEN,NCOM)
C123.25.3	(NAG,GEN,NCOM)
C131.220	(CAG,GEN,NCOM)
C136.128	(CAG,NGEN,NCOM)
C138.71	(NAG,NGEN,NCOM)
C131.221.1	(OAG,GEN,NCOM)
C131.31	(OAG,NGEN,NCOM)
C136.98.1	(NAG,NGEN,NCOM)
508828758103441410	(CAG,GEN,NCOM)
C131.108	(CAG,GEN,NCOM)
C131.251	(CAG,GEN,NCOM)
C136.20.3	(OAG,NGEN,COM)
C136.80.2	(NAG,NGEN,NCOM)
C136.151.1	(NAG,NGEN,NCOM)
C138.37	(CAG,NGEN,NCOM)
C136.119	(NAG,NGEN,NCOM)
C136.95.4	(OAG,NGEN,NCOM)
C110.25	(OAG,NGEN,NCOM)
C131.94.1	(CAG,GEN,NCOM)
C136.27	(NAG,NGEN,NCOM)
C131.80	(OAG,NGEN,NCOM)
C136.44	(CAG,NGEN,NCOM)
C131.215	(NAG,NGEN,NCOM)
C123.12.4	(OAG,GEN,NCOM)
C136.165	(OAG,GEN,NCOM)
C123.20	(CAG,NGEN,COM)
C136.84.3	(NAG,NGEN,NCOM)
728311072512462849	(NAG,NGEN,NCOM)
C131.216.2	(OAG,GEN,NCOM)
C131.252	(OAG,GEN,NCOM)
C136.139.5	(NAG,NGEN,NCOM)
C136.101.2	(NAG,NGEN,NCOM)
C136.73.1	(CAG,NGEN,NCOM)
C136.74	(CAG,NGEN,COM)
C136.78.2	(OAG,NGEN,NCOM)
C136.56.3	(OAG,NGEN,NCOM)
C136.88.2	(NAG,NGEN,NCOM)
C136.2	(NAG,NGEN,NCOM)
C131.245.5	(NAG,NGEN,NCOM)
C136.154.1	(CAG,NGEN,NCOM)
C136.118	(CAG,NGEN,NCOM)
C136.82.1	(NAG,NGEN,NCOM)
C136.166.2	(CAG,NGEN,COM)
C136.113.3	(CAG,NGEN,NCOM)
C131.269.2	(CAG,NGEN,NCOM)
C136.106.5	(NAG,NGEN,NCOM)
C131.235.2	(CAG,NGEN,NCOM)
C138.2	(CAG,NGEN,NCOM)
C136.128.2	(NAG,NGEN,NCOM)
C123.32.2	(CAG,GEN,NCOM)
C131.106	(OAG,GEN,COM)
C138.95	(NAG,NGEN,NCOM)
C110.39.1	(CAG,NGEN,COM)
C136.93.1	(NAG,NGEN,NCOM)
C131.89	(CAG,GEN,NCOM)
632777034301865984	(CAG,NGEN,NCOM)
C136.64.2	(CAG,NGEN,COM)
C136.157.4	(NAG,NGEN,NCOM)
C131.251.1	(OAG,GEN,NCOM)
C131.261.2	(NAG,NGEN,NCOM)
C131.219	(CAG,NGEN,NCOM)
C136.127	(NAG,NGEN,NCOM)
C136.165.5	(OAG,NGEN,COM)
C131.218	(OAG,GEN,NCOM)
C136.101.4	(NAG,NGEN,NCOM)
C136.77.1	(OAG,NGEN,COM)
C136.73.3	(NAG,NGEN,NCOM)
C136.157.1	(NAG,NGEN,NCOM)
C131.67	(OAG,GEN,NCOM)
C136.64	(NAG,NGEN,NCOM)
C138.51	(CAG,NGEN,NCOM)
C131.269.1	(OAG,GEN,NCOM)
C136.85.4	(OAG,NGEN,COM)
C136.165.2	(CAG,GEN,NCOM)
C136.61	(NAG,NGEN,NCOM)
C136.164.3	(NAG,NGEN,NCOM)
C131.17	(OAG,NGEN,NCOM)
C131.82	(CAG,NGEN,NCOM)
C136.128.3	(CAG,NGEN,COM)
C138.31	(CAG,NGEN,NCOM)
C131.241	(CAG,NGEN,NCOM)
C131.216	(NAG,NGEN,NCOM)
C123.25	(CAG,GEN,NCOM)
C136.73	(OAG,NGEN,NCOM)
C131.245.1	(NAG,NGEN,NCOM)
551782237591830529	(NAG,NGEN,NCOM)
C136.100	(CAG,NGEN,NCOM)
C110.29	(OAG,NGEN,NCOM)
C136.86	(NAG,NGEN,NCOM)
660092439936417792	(NAG,NGEN,NCOM)
C131.143	(OAG,GEN,NCOM)
C136.88.1	(CAG,NGEN,COM)
C131.94	(NAG,NGEN,NCOM)
C131.232	(OAG,GEN,NCOM)
C131.248	(NAG,GEN,NCOM)
C136.151.4	(CAG,NGEN,COM)
C136.3	(CAG,NGEN,NCOM)
C136.117	(NAG,NGEN,NCOM)
C136.115	(NAG,NGEN,NCOM)
C136.56.1	(CAG,NGEN,NCOM)
C131.197	(OAG,GEN,NCOM)
C136.23	(NAG,NGEN,NCOM)
C136.168.3	(CAG,NGEN,NCOM)
C138.20	(OAG,GEN,NCOM)
C131.265	(OAG,GEN,NCOM)
C138.46	(CAG,GEN,NCOM)
C131.178	(CAG,GEN,NCOM)
C131.49	(OAG,GEN,NCOM)
C131.18	(CAG,NGEN,NCOM)
C136.166	(NAG,NGEN,NCOM)
C131.140	(NAG,NGEN,NCOM)
827103808027127808	(CAG,NGEN,NCOM)
C136.148.5	(CAG,NGEN,NCOM)
1413940750241333251	(NAG,NGEN,COM)
C123.21	(OAG,GEN,COM)
C131.188	(CAG,GEN,NCOM)
C131.125	(NAG,NGEN,NCOM)
C136.148.4	(OAG,NGEN,NCOM)
C131.275	(OAG,GEN,NCOM)
C131.112	(CAG,GEN,NCOM)
C123.29.3	(OAG,GEN,NCOM)
1391454990237986817	(NAG,NGEN,COM)
C131.138	(OAG,NGEN,NCOM)
C131.245.4	(NAG,NGEN,NCOM)
C131.160	(CAG,NGEN,NCOM)
C131.164	(CAG,GEN,NCOM)
C136.112	(CAG,NGEN,NCOM)
C110.31	(OAG,NGEN,NCOM)
C131.242	(OAG,GEN,NCOM)
C138.59.1	(CAG,GEN,NCOM)
C136.112.1	(CAG,NGEN,COM)
C136.136.1	(CAG,NGEN,NCOM)
C136.71.4	(OAG,NGEN,NCOM)
C138.67	(OAG,GEN,NCOM)
C123.14.1	(OAG,GEN,NCOM)
1288004249511583744	(NAG,NGEN,COM)
C123.12.3	(OAG,NGEN,NCOM)
463612957914824704	(NAG,NGEN,NCOM)
C136.108.1	(NAG,NGEN,NCOM)
C136.76	(CAG,NGEN,NCOM)
C136.95.2	(CAG,NGEN,NCOM)
C131.277.2	(NAG,NGEN,NCOM)
C110.39	(CAG,NGEN,COM)
C138.35	(CAG,NGEN,NCOM)
C131.277	(NAG,NGEN,NCOM)
458909851918561280	(NAG,NGEN,NCOM)
C123.22	(OAG,GEN,COM)
C136.153.1	(CAG,NGEN,NCOM)
C136.111	(NAG,NGEN,NCOM)
C136.159.1	(CAG,NGEN,NCOM)
C136.29	(NAG,NGEN,NCOM)
C138.18	(OAG,GEN,NCOM)
C131.240	(OAG,GEN,NCOM)
C136.24	(CAG,NGEN,COM)
C123.14.5	(NAG,NGEN,NCOM)
C136.149.4	(OAG,GEN,COM)
C136.118.1	(NAG,NGEN,NCOM)
C131.277.3	(NAG,NGEN,NCOM)
C131.110	(OAG,GEN,NCOM)
C138.98	(OAG,NGEN,NCOM)
C131.98	(OAG,NGEN,NCOM)
C131.213	(CAG,GEN,NCOM)
C136.103	(CAG,NGEN,NCOM)
C123.12.2	(CAG,NGEN,NCOM)
C131.224	(OAG,GEN,NCOM)
C136.164.1	(OAG,NGEN,COM)
C136.78.1	(NAG,NGEN,NCOM)
C138.90.5	(CAG,NGEN,COM)
C136.45	(CAG,GEN,COM)
C136.39	(NAG,NGEN,NCOM)
C131.222	(OAG,GEN,NCOM)
C138.68	(NAG,GEN,NCOM)
C131.183	(OAG,GEN,NCOM)
C136.13	(NAG,NGEN,NCOM)
C131.172	(CAG,NGEN,NCOM)
C131.19	(OAG,NGEN,NCOM)
C110.37	(OAG,NGEN,NCOM)
C136.58	(OAG,NGEN,COM)
C131.175	(CAG,NGEN,NCOM)
C136.66	(CAG,NGEN,NCOM)
C136.148.1	(NAG,NGEN,NCOM)
C131.95.1	(NAG,NGEN,NCOM)
C136.49	(CAG,NGEN,NCOM)
C136.71	(CAG,NGEN,COM)
C131.203	(NAG,NGEN,NCOM)
C136.38	(NAG,NGEN,NCOM)
C131.88.1	(OAG,NGEN,NCOM)
C136.97	(NAG,NGEN,NCOM)
C136.33	(CAG,NGEN,NCOM)
C136.14	(CAG,NGEN,COM)
C136.103.2	(CAG,NGEN,NCOM)
C131.266.1	(CAG,NGEN,NCOM)
C131.137	(CAG,NGEN,NCOM)
C136.152	(NAG,NGEN,NCOM)
C131.193	(OAG,GEN,NCOM)
777785256581693440	(NAG,NGEN,NCOM)
C131.185	(CAG,GEN,NCOM)
C136.43	(OAG,NGEN,NCOM)
C136.93	(NAG,NGEN,COM)
C138.91	(CAG,NGEN,NCOM)
C136.121	(CAG,NGEN,COM)
C136.164.2	(NAG,NGEN,NCOM)
C131.152	(OAG,GEN,NCOM)
C131.29	(OAG,GEN,NCOM)
C123.1	(NAG,NGEN,NCOM)
C136.153.3	(OAG,NGEN,NCOM)
C110.12	(CAG,GEN,COM)
C136.81	(NAG,NGEN,NCOM)
C110.11	(NAG,NGEN,NCOM)
C123.25.1	(CAG,GEN,NCOM)
C136.149	(NAG,NGEN,NCOM)
C136.83	(NAG,NGEN,NCOM)
C131.33	(OAG,GEN,NCOM)
C123.19.2	(CAG,GEN,NCOM)
C131.271	(CAG,GEN,NCOM)
C136.60	(CAG,NGEN,COM)
C136.71.5	(CAG,NGEN,NCOM)
C136.80	(NAG,NGEN,NCOM)
C136.169	(NAG,NGEN,NCOM)
C123.32	(NAG,NGEN,NCOM)
C138.12	(NAG,NGEN,NCOM)
C123.17	(CAG,NGEN,NCOM)
C110.8	(OAG,NGEN,NCOM)
C131.269.3	(NAG,NGEN,NCOM)
C136.101.1	(NAG,NGEN,NCOM)
C110.24	(OAG,GEN,NCOM)
C131.16	(OAG,NGEN,NCOM)
C110.17	(OAG,NGEN,NCOM)
C136.46	(CAG,NGEN,NCOM)
C136.150.4	(NAG,NGEN,NCOM)
C138.15	(NAG,NGEN,NCOM)
C136.159.4	(NAG,NGEN,NCOM)
C136.103.3	(CAG,NGEN,NCOM)
C138.88	(CAG,GEN,NCOM)
C131.200	(OAG,GEN,NCOM)
C131.20	(NAG,NGEN,NCOM)
C131.93.1	(CAG,NGEN,NCOM)
C131.273.1	(OAG,GEN,NCOM)
C136.98.3	(NAG,NGEN,NCOM)
C138.81	(CAG,NGEN,NCOM)
C136.121.2	(NAG,NGEN,NCOM)
C136.28	(OAG,GEN,NCOM)
C123.19	(CAG,NGEN,NCOM)
C136.151.3	(NAG,NGEN,NCOM)
C131.235.1	(CAG,NGEN,NCOM)
604862048514641920	(NAG,NGEN,NCOM)
C136.137	(CAG,NGEN,COM)
C138.100.5	(CAG,GEN,COM)
C136.105	(NAG,NGEN,NCOM)
C136.159.2	(NAG,NGEN,NCOM)
C131.261.1	(NAG,NGEN,NCOM)
C136.113	(NAG,NGEN,NCOM)
C131.245.2	(OAG,NGEN,NCOM)
C136.133	(NAG,NGEN,NCOM)
C136.106.3	(NAG,NGEN,NCOM)
C123.27	(CAG,NGEN,NCOM)
C110.13	(NAG,NGEN,NCOM)
C138.19	(CAG,NGEN,NCOM)
C136.136.2	(NAG,NGEN,NCOM)
C131.116	(CAG,GEN,NCOM)
C138.44	(OAG,GEN,NCOM)
C131.190	(OAG,GEN,NCOM)
C110.3	(CAG,NGEN,COM)
C138.54.1	(NAG,NGEN,NCOM)
C123.15.2	(CAG,NGEN,NCOM)
C136.19	(NAG,NGEN,NCOM)
C136.34	(CAG,NGEN,NCOM)
454780170017075200	(NAG,NGEN,NCOM)
C131.216.3	(CAG,GEN,NCOM)
1005501495909888002	(OAG,NGEN,NCOM)
C136.101.3	(CAG,NGEN,NCOM)
C136.126	(NAG,NGEN,NCOM)
C138.105	(OAG,GEN,NCOM)
C136.155	(NAG,NGEN,NCOM)
C138.73	(OAG,NGEN,NCOM)
C138.64	(CAG,GEN,NCOM)
C131.245.3	(NAG,NGEN,NCOM)
C136.155.1	(CAG,NGEN,NCOM)
C131.278	(CAG,GEN,NCOM)
C136.4	(OAG,NGEN,COM)
C131.51	(NAG,NGEN,NCOM)
C131.239.2	(OAG,GEN,NCOM)
C131.181	(OAG,GEN,NCOM)
C138.90.1	(CAG,NGEN,COM)
C131.202	(CAG,NGEN,NCOM)
C136.12	(OAG,NGEN,NCOM)
C136.114.1	(NAG,NGEN,NCOM)
C131.74	(OAG,NGEN,NCOM)
581301981152559105	(NAG,NGEN,NCOM)
C136.142	(CAG,NGEN,NCOM)
C131.261	(NAG,NGEN,NCOM)
C131.54	(NAG,NGEN,NCOM)
C136.159.3	(CAG,NGEN,NCOM)
C131.257	(CAG,NGEN,NCOM)
C131.60	(OAG,GEN,NCOM)
C131.229.3	(OAG,NGEN,NCOM)
C131.133	(OAG,GEN,NCOM)
C131.77	(OAG,GEN,NCOM)
C131.243.1	(OAG,GEN,NCOM)
C136.154	(CAG,NGEN,NCOM)
C131.119	(OAG,GEN,NCOM)
C136.149.2	(CAG,NGEN,COM)
C136.170	(NAG,NGEN,NCOM)
C136.89	(CAG,NGEN,NCOM)
C136.150.5	(CAG,NGEN,COM)
C138.97	(OAG,GEN,NCOM)
C136.91	(OAG,NGEN,COM)
C136.85.2	(CAG,NGEN,NCOM)
C110.6	(OAG,NGEN,COM)
C136.139.1	(OAG,GEN,COM)
C110.42	(OAG,NGEN,COM)
C131.246	(NAG,NGEN,NCOM)
C123.28.3	(OAG,GEN,NCOM)
C131.199	(OAG,GEN,NCOM)
C136.9	(CAG,GEN,NCOM)
C131.114	(CAG,NGEN,NCOM)
C131.14	(OAG,GEN,NCOM)
C131.269	(CAG,NGEN,NCOM)
C123.11	(CAG,GEN,NCOM)
C131.204	(CAG,NGEN,NCOM)
C136.148.3	(OAG,NGEN,NCOM)
C103.993	(NAG,GEN,COM)
C131.78	(CAG,GEN,NCOM)
C131.3	(CAG,NGEN,NCOM)
C136.85.5	(OAG,NGEN,NCOM)
C131.115	(CAG,GEN,NCOM)
C110.28	(OAG,GEN,COM)
C136.160	(CAG,NGEN,NCOM)
