ID	Text	Labels
C1032.25.2	গীতা আগেই এরকম ছিল।	(CAG,NGEN,NCOM)
C61.2026	Amar bal ranu mandal	(OAG,GEN,NCOM)
C59.860	Ranu khnke mage🤬🤬🤬	(OAG,GEN,NCOM)
C45.706	"এই কলিকাতার খাংকিদের কারোনে ,বাংলাদেশের বদনাম হয় বিদেশে, সবাই ভাবে জে ওরা
বাংলাদেশের মানুষ ।👈👈👈👈👈👈👈"	(OAG,GEN,NCOM)
C1035.299.2	@Dilip Ghosh joy tmc, joy bangla	(NAG,NGEN,NCOM)
C1034.24.1	@Immanuel Forest no problem xD	(NAG,NGEN,NCOM)
C1034.30	Very good👍	(NAG,NGEN,NCOM)
C1040.49	"এই শুয়োরের বাচ্চা মোল্লা, এটা তোদের তৈরি করা ভিডিও। উদ্দেশ্য হিন্দু মুসলমানের
মধ্যে দাঙ্গা বাধানোর চেষ্টা।"	(OAG,NGEN,COM)
C61.2042	Shali bikari magi 😠😠😡	(OAG,GEN,NCOM)
C1034.24.3	@Matias Trevor Yea, I have been using flixzone for since april myself :)	(NAG,NGEN,NCOM)
C61.501	Ranu k aga pagola chudto akhon Himesh Reshammiya choda kina Janina	(OAG,GEN,NCOM)
C61.252	Or gham koto sali k juto mar	(OAG,NGEN,NCOM)
C55.90	Khanki maagir bachha sali.. Fasi chai or	(OAG,GEN,NCOM)
C1035.159.3	পীরজাদা যদি ভোটে দাঁড়ায় তবে পুরোহিতরাও দাঁড়াতে পারে	(OAG,NGEN,NCOM)
C1040.8.2	@Abdullah Al Siam আপনি তো বলছেন হিন্দু মুসলিম বৌদ্ধ খৃস্টান ধর্ম নিয়ে কথা	(CAG,NGEN,COM)
C1040.182	ওরে জবাই করে দেয়া হউক।কোন ক্ষমা নাই ওর।	(OAG,NGEN,NCOM)
C1035.122	Hudai cillay	(CAG,NGEN,NCOM)
C1039.184	Tmc ar chamcha paa chata dalal abp	(OAG,NGEN,COM)
C60.362	শালি পাগলি বড় বড় কথা বলে মাগি	(OAG,GEN,NCOM)
C1040.386	RUKHE DARAO EDER BIRUDDHE	(NAG,NGEN,NCOM)
C1038.295.5	Now-a-days Ramnavami is becoming very popular in West Bengal too.	(NAG,NGEN,NCOM)
C1040.5	মারা মারি হানাহানি ভালো লাগে না এই সব চাই না	(CAG,NGEN,NCOM)
C1030.93	"এরা মুখ ঢেঁকে চোদায় টাকা কামানোর জন্য🤣🤣🤣 
এদের হাতী দিয়ে চোদানো উচিত😂😂😂"	(OAG,GEN,NCOM)
C1040.60	সাহস থাকলে তুই আয় ধংস করতে তোর বাল ছিড়ড়া কুওারে খাওয়াইবো হেফাজত	(OAG,NGEN,NCOM)
C1035.276	Abbas Bhaijan zindabad 😍 ISF zindabad	(NAG,NGEN,NCOM)
C68.939	"Ki tomra ranu ranu koro oto akta baje magi.oke dote juta maro r jekhan theke
asche se khane chilo se khane fele aso magike fokinni sali harami"	(OAG,GEN,NCOM)
C51.10	"ai jono maydar kaj kora uchit ..nijar sok niaja puron koro ... chala maya
odhikar soman soman"	(OAG,GEN,NCOM)
C1040.66	ভালোই বলেছে,,,	(NAG,NGEN,NCOM)
C1039.77	Jai sri ram..	(NAG,NGEN,COM)
C1035.152	"Vhaijan zindabad zindabad zindabad zindabad zindabad zindabad zindabad
zindabad zindabad zindabad zindabad zindabad zindabad zindabad zindabad
zindabad zindabad zindabad zindabad zindabad zindabad zindabad zindabad
zindabad zindabad zindabad zindabad zindabad zindabad"	(NAG,NGEN,NCOM)
C1035.87.5	"i dont mean to be offtopic but does anyone know a method to log back into an
instagram account? 
I was stupid lost the password. I would love any assistance you can offer me!"	(NAG,NGEN,NCOM)
C66.41	এ সব মহিলা গুলু ডাসবিনের মত সবাই ব্যবহার করে	(OAG,GEN,NCOM)
C1038.264	Elder lojja nei	(OAG,NGEN,NCOM)
C1036.24.3	"Shatadal Dhara tora holi Hindu dhormor kolonko.bangala Desh theka akane ase
Hindu Muslim der modho sompriti nosto kortye chaichhis .toka Tara Tari ereast
kore hobe."	(OAG,NGEN,NCOM)
C1040.283	Airokhom omanush k jahannam a pata ucit....	(OAG,NGEN,NCOM)
C60.424	kiree khankir pola faltu video banao keno tmk gaza khor er moto lage	(OAG,GEN,NCOM)
C1048.106.1	Paglachoda	(OAG,NGEN,NCOM)
C48.35	meyegulor je ato chodar rosh	(OAG,GEN,NCOM)
C1039.250	Sujit bose aaj theke ek bochor ageo ram navami koreen naa ekhon hotaath TMC raam bhakto. Jaak BJP juju tey je golae ram naam nitey hocchey dekheo bhalo laagche	(CAG,NGEN,NCOM)
C1035.281	Abbas akta bjpir dalal taka pale chup hoya jabe ISF chup abbas tui soitan no.1	(OAG,NGEN,NCOM)
C46.112	খানকিছেলে শুধু না এদের ফেমেলি শেষ করে দেওয়া দরকার	(OAG,GEN,NCOM)
C47.126	Mahilader sex pura ei karone jale, fashe	(NAG,GEN,NCOM)
C61.2089	মাগির শুনায় লাত্থি দে	(OAG,GEN,NCOM)
C1035.314.3	ABBAS BJP KREGA BENGAP BARBAD	(OAG,NGEN,NCOM)
C54.31	aro du ekta thappor dile valo hoto boka meye baje meye kothakar ...	(NAG,GEN,NCOM)
C46.32	"Akjn meye hisebe jante chaichhi ai posugulor fasi akhono hyni kno?kno sudhu
matro meye hoar aporadhe kaok morte hbe???"	(CAG,GEN,NCOM)
C1034.38	"শিব পার্বতী বাংলা তে কথা বলতে পারে? বাংলা ভাষার ছাপা খুব পুরনো নয়। আসলে আপনার
এই সকল তত্ব বলার তাৎপর্য কি। আমরাতো পৃথিবী বাস করি এ সকল কেনো। জাত পাত দুষ্ট
বুদ্ধি লোক বানিয়েছে তা নিয়ে জল ঘোলা না করে যারা লাঞ্ছনার শিকার হয়েছেন তাদের
উন্নতি সাধন করার প্রয়াস চালানো দরকার। আপনার মতামত দিন।"	(OAG,NGEN,NCOM)
C1048.64	Ghar dhakka diye enak k desh theke ber kore daw .dirty .	(OAG,NGEN,NCOM)
C1037.38	Poschimbonger jonota'r je obostha seta sara India jane, State'e politics culture r administraton'er upor provab khatano'r culture, khub'e lozza'jonok.	(OAG,NGEN,NCOM)
C68.91	"Dhor bara gudmaranir vai ranu mondol r ranu mondol khanki magi baler video
pagla choda"	(OAG,GEN,NCOM)
C1040.317	তাকে আগিন দিয়ে জালিয়ে দেওয়া হক	(OAG,NGEN,NCOM)
C1034.63.1	"@IQBAL HOSSAIN 😷ওরে গরু খেকো রাক্ষস তুই গটা গরু চিবিএ খাস বলেই এমন ইতোরচোদার
মতো ভাবিস দুইবেলাতো আরবে জাস আর উটের মুত কিনে খাস তুই কি ইতিহাস জানবি র্মৌজ
বংশ ও গৌর বংশের ইতিহাস টা আগে জানবি তারপর পাল বংশ তারপর সেন বংশের ইতিহাস আর
তখনি পেয়েজাবি সূর্য্য বংশের ইতিহাস আর আগে হিন্দুদের কোনো পদবি ব্যবহার হোতোনা
এটা জানি কিন্তু তুই ভূল বকছিস 
 
আর এই পদবির ইতিহাস সেন রাজাদের আমল থেকে হয়েছে আর পদবির সাথে গোএ ও বংশের কোনো
সনর্পকো নেই আর মুগল জুগের আগেথেকেও পদবি সুরু হয় এই পদবির ভিতরে রোএছে সরদার
সারদার সদর্দা র্সদার বানানের বহু ফেরাক আছে তা এরভিরে কন পদবিটা মুগল জুগের
মুসলিমদের পদবী"	(OAG,NGEN,COM)
C44.183.1	Abe molla banan thik kor age.pod marani sob	(OAG,NGEN,COM)
C58.341.5	Ranu mondal kuttar jat hali fokinni	(OAG,GEN,NCOM)
C1039.248	ছিঃ ছিঃ ছিঃ ধিক্কার।	(OAG,NGEN,NCOM)
C1035.206	ISF♡ISF♡ISF♡ISF♡	(NAG,NGEN,NCOM)
C1034.36	শাত্র কী, কোনো কাজে লাগে? ফালতু হিংসা ছাড়া কী করেছে শাস্ত্র	(OAG,NGEN,NCOM)
C1035.300.5	২মে পর বেগমের পোঁদের কাপড় থাকবে না ইসসসস্	(OAG,GEN,NCOM)
C1030.82.1	"<https://youtu.be/WHCowhCZZaI> এই মেয়েটি bigo বাংলাদেশের মুসলিম,,,,,,, তাহলে
কি এটা বলা ঠিক হবে কি এই মেয়ে টি মুসলিম rendi"	(CAG,GEN,COM)
C1039.118	Abp Ananda is an anti Hindu channel its owners are from Congress Party now supporting parties like TMC and CPIM in Bengal	(OAG,NGEN,NCOM)
C1038.95.4	Achha... Bari kothay?	(NAG,NGEN,NCOM)
C1048.216	Mp of TMC🤣🤣🤣🤣	(NAG,NGEN,NCOM)
C1048.232	বস্তির লোকের সভাব অন্যের বিষয় নাক গলানোর। 👍👍	(NAG,NGEN,NCOM)
C1035.159.1	@Kaal Dev Mukherjee Up te ke yogi	(NAG,NGEN,NCOM)
C1048.147	এই না হলে তৃণমূলার MP? সমাজের কলঙ্ক!নির্লজ্জো, বেহায়া।	(OAG,GEN,NCOM)
C1030.1	এতো বিজেপির চক্রান্ত।	(NAG,NGEN,NCOM)
C46.126	কানকির ছেলে মেরে দাও	(OAG,GEN,NCOM)
C1035.251.2	Tui ke	(OAG,NGEN,NCOM)
C62.38	মাগি কোথাকার জুতা পেটা করলে ও মন ভরে না	(OAG,GEN,NCOM)
C1040.52	Is ladke ne sahi bola I'm soport hindu 🕉️	(CAG,NGEN,COM)
C1038.295	hahaha... Great video... enjoy a lot... Dear...👏👏😀😀👍	(NAG,NGEN,NCOM)
C1035.230.2	@Subhashish Chowdhury Balemul naki	(CAG,NGEN,NCOM)
C55.156	"baaler meye tar baler maa baap .. dekhe gaa jole geche amar 😒😒.. khanki magi
randi chudi . eto taka goinar sokh red light area te darate prto giye ."	(OAG,GEN,NCOM)
C44.164.2	"Akhne dakhano hoche cousin er sthe prem mane mamato pistuto vai bon..jeta
muslim er modhye boidho holeo hindu der modhye na"	(CAG,NGEN,COM)
C1039.115	dalal abp      TMC hotao WB bachao... jai Sree Ram	(OAG,NGEN,COM)
C1048.168.2	ও কিন্তু যথেষ্ট শিক্ষিত।	(NAG,NGEN,NCOM)
C1034.13	"কি কইলা কিছু বুঝলাম না রিডিং ঠিকমত হয় নাইl জাত বলতে কিছু নাই সবাই সনাতন রক্ত
মাংসে গড়া মানুষl"	(NAG,NGEN,NCOM)
C1034.68	খুব সুন্দর জয় হরিবোল	(NAG,NGEN,NCOM)
C8.6370	oo chachi.... oo bhi*****ali chachi 🤣🤣🤣	(OAG,GEN,NCOM)
C55.13	"Khanki magir gude gorom rod daily dhukiye daily mar. Ami meye hoye bolchi.esob
khanki somaje tikle valo meyera hamper hobe"	(OAG,GEN,NCOM)
C47.115	Handal Maro bocacoda sobai bara	(OAG,GEN,NCOM)
C1048.165	Chi chi muslim er kolngko meye	(OAG,GEN,COM)
C1040.380	এর বাড়ি কই খুঁজ খবর নেন থো।	(NAG,NGEN,NCOM)
C1040.298	"sabash takle samne asi ay khota gula bol... Hundu khutar bacca..samne paile
gara pelmu..."	(OAG,NGEN,COM)
C60.349	"মনটা ভালো ছিলোনা। তবে তোমার ভিডিওটি দেখে সত্যি মজা পেয়েছি। কিন্তু তোমার মাথার
চুলগুলো এলোমেলো রেখোনা। নয়তো তোমায় রানা'দা বানিয়ে আবার কেউ ভাইরাল করবার
প্রচেষ্টায় আত্মনিয়োগ করতে পারে। তোমায় আবারো ধন্যবাদ।"	(CAG,GEN,NCOM)
C1040.206	"মসজিদ বোমা মেরে উড়িয়ে দেওয়ার হুমকি!! মুসলমানদের গালাগালি করে ফেঁসে গেল
বাংলাদেশী হিন্দু যুবক! 
 
<https://youtu.be/loyj29Wx8kg>"	(NAG,NGEN,COM)
C65.25	একটা খানকি মাগি	(OAG,GEN,NCOM)
C1034.46.2	"@Newton jai sri krishna Roy জানতাম শূদ্র বলে একটা ভাগের কথা গীতায় বলা আছে,
নমঃশূদ্র সেটা আবার কি একটু বলবেন??এসব বিভাজন বাদ দিয়ে নিজের কর্ম দ্বারা আপনার
বিভাগ আপনি নির্ধারণ করেন এবং আমরা একসাথে সেই পরমাত্মা খোঁজে বেরিয়ে পরি, ভালো
থাকেন।"	(CAG,NGEN,NCOM)
C8.16658	randi saliii	(OAG,GEN,NCOM)
C1038.252	"Chandannagar e ato bhalo Ram Navami er procession hae dekhe khub bhalo
laglo.....manusher anondo ar uttejona satyi dekhbar mato.....ajo to nischoi
ebachorer processin er video korte jabe....dekhbar apekkhae roilam.All the
best.👍👍👍👍"	(NAG,NGEN,NCOM)
C8.1525.1	randi ha saali	(OAG,GEN,NCOM)
C1032.6	"Krishna tor mayer vatar sala murkho. Joto puran gita vagobat sab vul. Tor
limitro thik. Vgoban samnde ki janis sala. Gadhar bacha tor mukhe jutar Bari
mone hoy janmer dos ache khankir Chle tyu akta gita likh Dekhi tor babar ki
sokti chup. Badorer bacha for mukhe juta marlejala jabe na."	(CAG,GEN,NCOM)
C68.38	মাগি কে লাথি মার সবাই	(OAG,GEN,NCOM)
C1040.73	Vai ai link ta dakon	(NAG,NGEN,NCOM)
C44.226.2	@হিয়াশা জামান হীর Tor maar guder chamra keta football baniye khelbo	(OAG,GEN,NCOM)
C1033.7	What is the name of the movie ?🙏🏼	(NAG,NGEN,NCOM)
C61.44	Chop sali magi chop	(OAG,GEN,NCOM)
C1040.127	Tar ke Kono, kar dena ok diary job karte ho	(NAG,NGEN,NCOM)
C1030.58	সাবাস আলি ভাই	(NAG,NGEN,NCOM)
C61.2174	Madarchod ranu mandal	(OAG,GEN,NCOM)
C1048.124	"কে বলছে রাজ্য সরকার কাজ করছে না। অবৈধ বাচ্চা ইন্ডাস্ট্রি খুলে বসে আছে। যেটা
ভারতবর্ষে প্রথম।"	(OAG,GEN,NCOM)
C1035.243	ভাইজান	(NAG,NGEN,NCOM)
C1035.47	হাহা	(NAG,NGEN,NCOM)
C1040.25.1	জয় শ্রি রাম ❤️❤️ জয় হিন্দু	(OAG,NGEN,COM)
C47.112	"Ghotonata dhakar por aktai khota seta holo, aghe bola hoto banglar ghore ghore
Lakshmi, brotoman akhon banglar ghore ghore renbi. Aktu praye ghor ghulote
takalei dakha jabe boura husbander anupostite ei sob korche. Kichu korar ni
porokia aporabh noi. Thanks.💗😁😆😃"	(CAG,GEN,NCOM)
C55.96	Ato madar cod maye puro khanki magi	(OAG,GEN,NCOM)
C67.58	RANDI	(OAG,GEN,NCOM)
C1038.253.1	@Mohamed Halith 🐷🐷🐷🐷🐷	(NAG,NGEN,NCOM)
C68.767	Chup bokachoda faltu kotha bondho kar.	(OAG,NGEN,NCOM)
C1038.219	Best pardrsn	(NAG,NGEN,NCOM)
C1039.157	west bengal er obostha khb e kharap hte chole6e mamata banerjee er otirikto molla dr opor tan er jnno...ekta jati k sbsomoi jodi besi priority deoa hoi tbe opor jati tar biruddhe ktha bolbei jekhane eta sb jatir desh...muhharum e ostro prodorshon bondho kra drkr tbei ram-nobomi te ostro prodorshon bondho krbe hindu ra ....tbe ei bpr ta aste aste danga sristi e krbe....khb kharap lge j ekhn dese dhormo nye rajneeti chol6e....	(OAG,NGEN,NCOM)
